cancer,feature_internal,feature_display,beta,pathways,variant_types,logic,gene,n_altered_train,freq_train,univ_HR,univ_p,abs_logHR,contribution,rank_in_feature
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),NRAS,42,0.0092,1.563,0.02015559129096605,0.4467,0.0041,5.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),MET,240,0.0523,0.933,0.43253442447424406,0.0689,0.0036,7.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ROS1,97,0.0211,1.187,0.17128971571399174,0.1717,0.0036,7.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),JAK2,82,0.0179,1.209,0.16430181104641545,0.19,0.0034,9.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),FGFR4,72,0.0157,0.826,0.22807378433289996,0.1907,0.003,10.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ARAF,69,0.015,0.825,0.24484342593407735,0.192,0.0029,11.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),BRAF,262,0.0571,1.051,0.5438849658355155,0.0493,0.0028,12.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),NTRK1,99,0.0216,1.132,0.3420731589017754,0.1243,0.0027,13.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),NTRK2,81,0.0177,1.151,0.3251016441854734,0.1405,0.0025,14.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),KIT,79,0.0172,1.143,0.3399782768792935,0.1338,0.0023,15.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ABL1,67,0.0146,0.864,0.38547992999454095,0.1463,0.0021,16.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ERF,19,0.0041,1.61,0.08675921183650426,0.4764,0.002,17.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),PDGFRA,156,0.034,1.06,0.5775432504896778,0.0583,0.002,17.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),RET,118,0.0257,0.927,0.5353982045039163,0.0758,0.002,17.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),FGFR2,33,0.0072,1.31,0.20275426584404865,0.2702,0.0019,20.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),NF1,341,0.0743,1.025,0.7349086779898697,0.025,0.0019,20.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),FGFR3,23,0.005,1.439,0.1536945291380915,0.3638,0.0018,22.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),PDGFRB,108,0.0235,1.08,0.5300541928126442,0.0771,0.0018,22.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ERBB4,179,0.039,1.041,0.6792148597173381,0.0404,0.0016,24.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),FGFR1,55,0.012,0.885,0.4976734904617903,0.1222,0.0015,25.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),FLT3,71,0.0155,0.919,0.579463113987458,0.0845,0.0013,26.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ALK,189,0.0412,1.03,0.7565429123751262,0.0294,0.0012,27.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),IRS2,99,0.0216,0.961,0.7591343038676852,0.0396,0.0009,28.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),RASA1,69,0.015,1.051,0.7445966742219083,0.0498,0.0007,29.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),MAPK1,11,0.0024,1.272,0.5007295959204542,0.2409,0.0006,30.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),RIT1,24,0.0052,1.123,0.6628428206223617,0.1163,0.0006,30.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),CBL,58,0.0126,0.965,0.8370902990140359,0.036,0.0005,32.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ERRFI1,27,0.0059,1.071,0.7814793861724412,0.0685,0.0004,33.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),RAF1,33,0.0072,1.054,0.8182555461851748,0.0527,0.0004,33.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),HRAS,10,0.0022,1.138,0.754923913933571,0.129,0.0003,35.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),MAP2K2,30,0.0065,1.054,0.8294767824043142,0.0526,0.0003,35.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),RAC1,13,0.0028,1.088,0.7979700463778612,0.0846,0.0002,37.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),ERBB3,53,0.0116,1.01,0.9557846715203524,0.0097,0.0001,38.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),MAP2K1,51,0.0111,0.995,0.9791407320896082,0.0049,0.0001,38.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),NTRK3,226,0.0493,0.998,0.9783855066050714,0.0024,0.0001,38.0
LUAD,PW_RTK_RAS_mut_rate_z,RTK_RAS_mut_rate,-0.0777015710712572,RTK_RAS,mut,nonsilent-mutation rate over pathway genes (z-scored),PTPN11,38,0.0083,0.993,0.9720487620883541,0.0072,0.0001,38.0
LUAD,PW_TP53_any_rate_z,TP53_any_rate,0.1080257770980312,TP53,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),TP53,2120,0.4621,1.424,3.5588155812381315e-20,0.3534,0.1633,1.0
LUAD,PW_TP53_any_rate_z,TP53_any_rate,0.1080257770980312,TP53,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),ATM,351,0.0765,1.11,0.144232085352045,0.1043,0.008,2.0
LUAD,PW_TP53_any_rate_z,TP53_any_rate,0.1080257770980312,TP53,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),MDM2,314,0.0684,1.021,0.7828234826364526,0.0205,0.0014,3.0
LUAD,PW_TP53_any_rate_z,TP53_any_rate,0.1080257770980312,TP53,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),MDM4,43,0.0094,1.159,0.4331230611528073,0.1472,0.0014,3.0
LUAD,PW_TP53_any_rate_z,TP53_any_rate,0.1080257770980312,TP53,mut/amp/del,fraction of pathway genes with mut/amp/del (z-scored),CHEK2,44,0.0096,1.056,0.7725417035842499,0.0548,0.0005,5.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KRAS,1943,0.9341,1.297,0.01128281832478423,0.2599,0.2428,1.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),TP53,1588,0.7635,1.268,3.2366329796384885e-05,0.2374,0.1812,2.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN2A,828,0.3981,1.397,1.157776941286854e-11,0.3341,0.133,3.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN2B,294,0.1413,1.578,2.0631871285363852e-11,0.4562,0.0645,4.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMAD4,565,0.2716,1.083,0.1417351112488493,0.0797,0.0217,5.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ARID1A,189,0.0909,1.259,0.005013071924691368,0.2301,0.0209,6.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MYC,97,0.0466,1.562,6.485427623833541e-05,0.4461,0.0208,7.0
PAAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.0692034298894908,TP53;RTK_RAS;Cell_Cycle;Chromatin;TGF_Beta;MYC;NOTCH;HIPPO,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KDM6A,93,0.0447,1.291,0.0273305789613438,0.2558,0.0114,8.0
